2.64	2.620.7160 2.64 540 2.64 0.00 -0.54    2.62 536 2.62 0.00 -0.15    99.41 68.22 21.90
407.9630 2.64 568 2.78 8.92 136.31    2.62 546 2.67 0.00 48.73    99.46 69.01 21.60
409.3950 2.64 556 2.72 4.87 77.66    2.62 539 2.63 0.00 14.51    99.46 69.01 21.60
411.0980 2.64 557 2.72 11.61 82.55    2.62 536 2.62 0.00 -0.15    99.45 69.01 21.60
412.5290 2.64 551 2.69 6.30 53.23    2.62 541 2.64 0.00 24.29    99.45 69.01 21.60
414.2300 2.64 560 2.74 10.56 97.21    2.62 550 2.69 0.00 68.28    99.46 69.01 21.60
415.6630 2.64 552 2.70 6.90 58.11    2.62 542 2.65 0.00 29.18    99.46 69.01 21.60
417.3640 2.64 548 2.68 5.63 38.56    2.62 540 2.64 0.00 19.40    99.46 69.01 21.60
418.7950 2.64 546 2.67 6.86 28.79    2.62 536 2.62 0.00 -0.15    99.46 69.01 21.60
420.4980 2.64 554 2.71 4.87 67.89    2.62 539 2.63 0.00 14.51    99.45 69.01 21.60
421.9280 2.64 559 2.73 4.87 92.33    2.62 539 2.63 0.00 14.51    99.45 69.01 21.60
423.6290 2.64 560 2.74 7.97 97.21    2.62 544 2.66 0.00 38.95    99.46 69.01 21.60
425.0600 2.64 556 2.72 2.78 77.66    2.62 537 2.62 0.00 4.74    99.46 69.01 21.60
426.7620 2.64 558 2.73 10.17 87.44    2.62 549 2.68 0.00 63.39    99.47 69.12 21.60
428.1930 2.64 559 2.73 8.46 92.33    2.62 545 2.66 0.00 43.84    99.46 69.01 21.60
429.8960 2.64 565 2.76 14.09 121.65    2.62 531 2.60 0.00 -24.59    99.46 69.01 21.60
431.3300 2.64 548 2.68 7.46 38.56    2.62 543 2.65 0.00 34.06    99.46 69.12 21.60
433.0310 2.64 556 2.72 10.93 77.66    2.62 551 2.69 0.00 73.17    99.46 69.12 21.50
434.4630 2.64 544 2.66 6.30 19.01    2.62 541 2.64 0.00 24.29    99.46 69.01 21.50
436.1650 2.64 550 2.69 6.30 48.34    2.62 541 2.64 0.00 24.29    99.46 69.12 21.60
437.5960 2.64 544 2.66 10.17 19.01    2.62 549 2.68 0.00 63.39    99.46 69.12 21.60
439.3000 2.64 559 2.73 5.63 92.33    2.62 540 2.64 0.00 19.40    99.46 69.12 21.60
440.7300 2.64 552 2.70 2.78 58.11    2.62 537 2.62 0.00 4.74    99.46 69.12 21.60
442.4300 2.64 554 2.71 6.30 67.89    2.62 541 2.64 0.00 24.29    99.46 69.01 21.50
443.8620 2.64 552 2.70 3.96 58.11    2.62 538 2.63 0.00 9.63    99.46 69.12 21.50
445.5610 2.64 555 2.71 3.96 72.78    2.62 538 2.63 0.00 9.63    99.46 69.12 21.60
446.9910 2.64 569 2.78 7.46 141.20    2.62 543 2.65 0.00 34.06    99.46 69.12 21.60
448.6950 2.64 563 2.75 8.92 111.88    2.62 546 2.67 0.00 48.73    99.47 69.12 21.50
450.1260 2.64 552 2.70 3.96 58.11    2.62 538 2.63 0.00 9.63    99.46 69.12 21.50
451.8280 2.64 551 2.69 9.36 53.23    2.62 547 2.67 0.00 53.61    99.46 69.12 21.50
453.2590 2.64 553 2.70 7.97 63.00    2.62 544 2.66 0.00 38.95    99.47 69.12 21.50
454.9600 2.64 547 2.67 5.63 33.68    2.62 540 2.64 0.00 19.40    99.46 69.12 21.50
456.3910 2.64 551 2.69 7.46 53.23    2.62 543 2.65 0.00 34.06    99.46 69.12 21.50
458.0920 2.64 548 2.68 9.36 38.56    2.62 547 2.67 0.00 53.61    99.46 69.12 21.50
459.5230 2.64 553 2.70 10.17 63.00    2.62 549 2.68 0.00 63.39    99.46 69.12 21.50
461.2270 2.64 542 2.65 6.30 9.24    2.62 541 2.64 0.00 24.29    99.47 69.12 21.50
462.6560 2.64 559 2.73 7.97 92.33    2.62 544 2.66 0.00 38.95    99.47 69.12 21.50
464.3590 2.64 554 2.71 8.46 67.89    2.62 545 2.66 0.00 43.84    99.46 69.12 21.60
465.7890 2.64 557 2.72 3.96 82.55    2.62 538 2.63 0.00 9.63    99.46 69.12 21.60
467.4890 2.64 553 2.70 8.46 63.00    2.62 545 2.66 0.00 43.84    99.46 69.12 21.50
468.9210 2.64 558 2.73 12.62 87.44    2.62 556 2.72 0.00 97.60    99.47 69.12 21.50
470.6230 2.64 558 2.73 5.63 87.44    2.62 540 2.64 0.00 19.40    99.47 69.12 21.60
472.0530 2.64 559 2.73 7.46 92.33    2.62 543 2.65 0.00 34.06    99.46 69.12 21.60
473.7560 2.64 556 2.72 6.30 77.66    2.62 541 2.64 0.00 24.29    99.47 69.12 21.60
475.1870 2.64 557 2.72 8.92 82.55    2.62 546 2.67 0.00 48.73    99.47 69.12 21.60
476.8900 2.64 558 2.73 9.77 87.44    2.62 548 2.68 0.00 58.50    99.47 69.12 21.50
478.3200 2.64 550 2.69 3.96 48.34    2.62 538 2.63 0.00 9.63    99.46 69.12 21.50
480.0200 2.64 556 2.72 7.97 77.66    2.62 544 2.66 0.00 38.95    99.47 69.12 21.50
481.4520 2.64 563 2.75 8.92 111.88    2.62 546 2.67 0.00 48.73    99.47 69.12 21.50
483.1530 2.64 557 2.72 7.46 82.55    2.62 543 2.65 0.00 34.06    99.47 69.12 21.60
484.5840 2.64 550 2.69 8.92 48.34    2.62 546 2.67 0.00 48.73    99.47 69.12 21.60
486.2870 2.64 561 2.74 2.78 102.10    2.62 537 2.62 0.00 4.74    99.46 69.12 21.60
487.7170 2.64 550 2.69 8.46 48.34    2.62 545 2.66 0.00 43.84    99.47 69.12 21.60
489.4200 2.64 562 2.75 7.46 106.99    2.62 543 2.65 0.00 34.06    99.47 69.12 21.60
490.8520 2.64 554 2.71 9.36 67.89    2.62 547 2.67 0.00 53.61    99.46 69.12 21.60
492.5530 2.64 555 2.71 10.90 72.78    2.62 534 2.61 0.00 -9.92    99.46 69.12 21.60
493.9850 2.64 552 2.70 6.90 58.11    2.62 542 2.65 0.00 29.18    99.47 69.12 21.60
495.6860 2.64 555 2.71 10.90 72.78    2.62 536 2.62 0.00 -0.15    99.47 69.12 21.50
497.1180 2.64 561 2.74 6.90 102.10    2.62 542 2.65 0.00 29.18    99.47 69.12 21.50
498.8220 2.64 557 2.72 5.63 82.55    2.62 540 2.64 0.00 19.40    99.47 69.12 21.50
500.2520 2.64 547 2.67 5.63 33.68    2.62 540 2.64 0.00 19.40    99.47 69.12 21.50
501.9550 2.64 554 2.71 6.30 67.89    2.62 541 2.64 0.00 24.29    99.47 69.12 21.60
503.3860 2.64 561 2.74 3.96 102.10    2.62 538 2.63 0.00 9.63    99.46 69.12 21.60
505.0860 2.64 551 2.69 8.92 53.23    2.62 546 2.67 0.00 48.73    99.47 69.12 21.50
506.5180 2.64 556 2.72 11.26 77.66    2.62 532 2.60 0.00 -19.70    99.47 69.12 21.50
508.2210 2.64 560 2.74 8.92 97.21    2.62 546 2.67 0.00 48.73    99.47 69.12 21.50
509.6510 2.64 556 2.72 6.90 77.66    2.62 542 2.65 0.00 29.18    99.46 69.12 21.50
511.3540 2.64 553 2.70 7.46 63.00    2.62 543 2.65 0.00 34.06    99.47 69.12 21.60
512.7850 2.64 559 2.73 2.78 92.33    2.62 537 2.62 0.00 4.74    99.47 69.12 21.60
514.4870 2.64 549 2.68 5.63 43.45    2.62 540 2.64 0.00 19.40    99.47 69.12 21.50
515.9170 2.64 554 2.71 9.77 67.89    2.62 548 2.68 0.00 58.50    99.46 69.12 21.50
517.6180 2.64 563 2.75 9.36 111.88    2.62 547 2.67 0.00 53.61    99.46 69.12 21.50
519.0510 2.64 551 2.69 8.46 53.23    2.62 545 2.66 0.00 43.84    99.47 69.12 21.50
520.7520 2.64 545 2.66 13.24 23.90    2.62 558 2.73 0.00 107.38    99.47 69.12 21.50
522.1850 2.64 559 2.73 9.36 92.33    2.62 547 2.67 0.00 53.61    99.47 69.12 21.50
523.8870 2.64 552 2.70 6.90 58.11    2.62 542 2.65 0.00 29.18    99.47 69.12 21.40
525.3180 2.64 563 2.75 9.77 111.88    2.62 548 2.68 0.00 58.50    99.46 69.12 21.40
527.0220 2.64 558 2.73 8.46 87.44    2.62 545 2.66 0.00 43.84    99.47 69.12 21.50
528.4520 2.64 553 2.70 9.36 63.00    2.62 547 2.67 0.00 53.61    99.47 69.12 21.50
530.1550 2.64 557 2.72 9.36 82.55    2.62 547 2.67 0.00 53.61    99.47 69.12 21.50
531.5860 2.64 562 2.75 3.96 106.99    2.62 538 2.63 0.00 9.63    99.47 69.12 21.50
533.2860 2.64 554 2.71 2.78 67.89    2.62 537 2.62 0.00 4.74    99.46 69.01 21.40
534.7160 2.64 557 2.72 10.17 82.55    2.62 549 2.68 0.00 63.39    99.46 69.12 21.40
536.4200 2.64 554 2.71 7.46 67.89    2.62 543 2.65 0.00 34.06    99.47 69.12 21.40
537.8500 2.64 552 2.70 6.90 58.11    2.62 542 2.65 0.00 29.18    99.47 69.12 21.40
539.5530 2.64 550 2.69 7.97 48.34    2.62 544 2.66 0.00 38.95    99.46 69.12 21.50
540.9840 2.64 559 2.73 7.97 92.33    2.62 544 2.66 0.00 38.95    99.47 69.12 21.50
542.6850 2.64 569 2.78 10.17 141.20    2.62 549 2.68 0.00 63.39    99.47 69.12 21.60
544.1180 2.64 559 2.73 7.46 92.33    2.62 543 2.65 0.00 34.06    99.47 69.12 21.60
545.8200 2.64 554 2.71 8.46 67.89    2.62 545 2.66 0.00 43.84    99.47 69.12 21.50
547.2510 2.64 553 2.70 8.46 63.00    2.62 545 2.66 0.00 43.84    99.47 69.12 21.50
548.9540 2.64 555 2.71 7.97 72.78    2.62 544 2.66 0.00 38.95    99.47 69.12 21.40
550.3840 2.64 553 2.70 8.46 63.00    2.62 545 2.66 0.00 43.84    99.47 69.12 21.40
552.0870 2.64 543 2.65 5.63 14.12    2.62 540 2.64 0.00 19.40    99.47 69.12 21.50
553.5180 2.64 552 2.70 6.90 58.11    2.62 542 2.65 0.00 29.18    99.47 69.12 21.50
555.2180 2.64 560 2.74 6.30 97.21    2.62 541 2.64 0.00 24.29    99.46 69.12 21.50
556.6500 2.64 555 2.71 7.97 72.78    2.62 544 2.66 0.00 38.95    99.46 69.12 21.50
558.3520 2.64 546 2.67 2.78 28.79    2.62 537 2.62 0.00 4.74    99.46 69.12 21.50
559.7810 2.64 558 2.73 8.46 87.44    2.62 545 2.66 0.00 43.84    99.47 69.12 21.50
561.4840 2.64 563 2.75 4.87 111.88    2.62 539 2.63 0.00 14.51    99.47 69.12 21.50
562.9160 2.64 551 2.69 7.97 53.23    2.62 544 2.66 0.00 38.95    99.47 69.12 21.50
564.6190 2.64 550 2.69 6.90 48.34    2.62 542 2.65 0.00 29.18    99.47 69.12 21.50
566.0490 2.64 546 2.67 7.97 28.79    2.62 544 2.66 0.00 38.95    99.47 69.12 21.50
567.7500 2.64 558 2.73 7.46 87.44    2.62 543 2.65 0.00 34.06    99.47 69.12 21.40
569.1820 2.64 552 2.70 8.46 58.11    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
570.8830 2.64 558 2.73 11.95 87.44    2.62 535 2.61 0.00 -5.04    99.47 69.12 21.50
572.3140 2.64 558 2.73 2.78 87.44    2.62 537 2.62 0.00 4.74    99.46 69.12 21.50
574.0160 2.64 556 2.72 2.78 77.66    2.62 537 2.62 0.00 4.74    99.46 69.12 21.50
575.4460 2.64 560 2.74 7.97 97.21    2.62 544 2.66 0.00 38.95    99.46 69.12 21.50
577.1480 2.64 556 2.72 10.93 77.66    2.62 551 2.69 0.00 73.17    99.47 69.12 21.50
578.5800 2.64 551 2.69 6.90 53.23    2.62 542 2.65 0.00 29.18    99.47 69.12 21.50
580.2820 2.64 556 2.72 9.36 77.66    2.62 547 2.67 0.00 53.61    99.47 69.12 21.40
581.7120 2.64 543 2.65 5.63 14.12    2.62 540 2.64 0.00 19.40    99.47 69.12 21.40
583.4130 2.64 562 2.75 5.63 106.99    2.62 540 2.64 0.00 19.40    99.46 69.12 21.50
584.8460 2.64 551 2.69 9.32 53.23    2.62 534 2.61 0.00 -9.92    99.47 69.12 21.50
586.5480 2.64 553 2.70 6.90 63.00    2.62 542 2.65 0.00 29.18    99.47 69.12 21.50
587.9780 2.64 549 2.68 9.36 43.45    2.62 547 2.67 0.00 53.61    99.47 69.12 21.50
589.6810 2.64 553 2.70 3.96 63.00    2.62 538 2.63 0.00 9.63    99.47 69.12 21.50
591.1110 2.64 562 2.75 13.22 106.99    2.62 534 2.61 0.00 -9.92    99.47 69.12 21.50
592.8160 2.64 566 2.77 8.46 126.54    2.62 545 2.66 0.00 43.84    99.47 69.12 21.50
594.2470 2.64 551 2.69 10.56 53.23    2.62 550 2.69 0.00 68.28    99.47 69.12 21.50
595.9490 2.64 553 2.70 7.46 63.00    2.62 543 2.65 0.00 34.06    99.47 69.12 21.40
597.3810 2.64 560 2.74 7.46 97.21    2.62 543 2.65 0.00 34.06    99.47 69.12 21.40
599.0810 2.64 559 2.73 6.30 92.33    2.62 541 2.64 0.00 24.29    99.47 69.12 21.50
600.5120 2.64 550 2.69 8.92 48.34    2.62 546 2.67 0.00 48.73    99.46 69.12 21.50
602.2150 2.64 552 2.70 12.30 58.11    2.62 555 2.71 0.00 92.72    99.47 69.12 21.40
603.6460 2.64 559 2.73 8.46 92.33    2.62 545 2.66 0.00 43.84    99.47 69.12 21.40
605.3490 2.64 555 2.71 10.90 72.78    2.62 535 2.61 0.00 -5.04    99.47 69.12 21.50
606.7810 2.64 560 2.74 10.56 97.21    2.62 550 2.69 0.00 68.28    99.47 69.12 21.50
608.4840 2.64 553 2.70 10.14 63.00    2.62 535 2.61 0.00 -5.04    99.46 69.12 21.50
609.9150 2.64 554 2.71 6.30 67.89    2.62 541 2.64 0.00 24.29    99.47 69.12 21.50
611.6160 2.64 547 2.67 7.46 33.68    2.62 543 2.65 0.00 34.06    99.47 69.12 21.50
613.0480 2.64 556 2.72 4.87 77.66    2.62 539 2.63 0.00 14.51    99.47 69.24 21.50
614.7500 2.64 550 2.69 6.90 48.34    2.62 542 2.65 0.00 29.18    99.47 69.12 21.50
616.1800 2.64 550 2.69 8.46 48.34    2.62 545 2.66 0.00 43.84    99.46 69.12 21.50
617.8830 2.64 556 2.72 9.36 77.66    2.62 547 2.67 0.00 53.61    99.47 69.24 21.40
619.3140 2.64 554 2.71 7.97 67.89    2.62 544 2.66 0.00 38.95    99.47 69.12 21.40
621.0170 2.64 555 2.71 2.78 72.78    2.62 537 2.62 0.00 4.74    99.47 69.12 21.50
622.4460 2.64 551 2.69 9.36 53.23    2.62 547 2.67 0.00 53.61    99.47 69.24 21.50
624.1470 2.64 550 2.69 2.78 48.34    2.62 537 2.62 0.00 4.74    99.46 69.12 21.50
625.5770 2.64 553 2.70 9.77 63.00    2.62 548 2.68 0.00 58.50    99.47 69.12 21.50
627.2780 2.64 556 2.72 7.46 77.66    2.62 543 2.65 0.00 34.06    99.47 69.12 21.50
628.7100 2.64 560 2.74 9.36 97.21    2.62 547 2.67 0.00 53.61    99.47 69.24 21.50
630.4120 2.64 551 2.69 10.93 53.23    2.62 551 2.69 0.00 73.17    99.47 69.12 21.50
631.8430 2.64 555 2.71 8.92 72.78    2.62 546 2.67 0.00 48.73    99.47 69.24 21.50
633.5460 2.64 560 2.74 6.90 97.21    2.62 542 2.65 0.00 29.18    99.47 69.12 21.40
634.9770 2.64 559 2.73 3.96 92.33    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
636.6780 2.64 554 2.71 5.63 67.89    2.62 540 2.64 0.00 19.40    99.47 69.12 21.50
638.1080 2.64 562 2.75 8.92 106.99    2.62 546 2.67 0.00 48.73    99.47 69.12 21.50
639.8100 2.64 545 2.66 8.92 23.90    2.62 546 2.67 0.00 48.73    99.47 69.12 21.50
641.2420 2.64 557 2.72 7.97 82.55    2.62 544 2.66 0.00 38.95    99.47 69.12 21.50
642.9420 2.64 563 2.75 5.63 111.88    2.62 540 2.64 0.00 19.40    99.47 69.12 21.50
644.3740 2.64 558 2.73 11.95 87.44    2.62 536 2.62 0.00 -0.15    99.47 69.12 21.50
646.0780 2.64 554 2.71 7.97 67.89    2.62 544 2.66 0.00 38.95    99.46 69.12 21.50
647.5080 2.64 554 2.71 10.53 67.89    2.62 534 2.61 0.00 -9.92    99.46 69.12 21.50
649.2120 2.64 551 2.69 6.30 53.23    2.62 541 2.64 0.00 24.29    99.46 69.12 21.50
650.6430 2.64 552 2.70 9.74 58.11    2.62 535 2.61 0.00 -5.04    99.45 69.12 21.50
652.3440 2.64 553 2.70 10.14 63.00    2.62 535 2.61 0.00 -5.04    99.45 69.12 21.50
653.7760 2.64 563 2.75 7.97 111.88    2.62 544 2.66 0.00 38.95    99.46 69.12 21.50
655.4790 2.64 558 2.73 7.46 87.44    2.62 543 2.65 0.00 34.06    99.46 69.12 21.50
656.9100 2.64 561 2.74 10.17 102.10    2.62 549 2.68 0.00 63.39    99.47 69.12 21.50
658.6150 2.64 558 2.73 6.90 87.44    2.62 542 2.65 0.00 29.18    99.47 69.12 21.40
660.0450 2.64 562 2.75 8.46 106.99    2.62 545 2.66 0.00 43.84    99.47 69.12 21.40
661.7490 2.64 564 2.76 3.96 116.76    2.62 538 2.63 0.00 9.63    99.47 69.12 21.40
663.1800 2.64 548 2.68 9.77 38.56    2.62 548 2.68 0.00 58.50    99.46 69.12 21.40
664.8820 2.64 554 2.71 9.36 67.89    2.62 547 2.67 0.00 53.61    99.47 69.12 21.50
666.3120 2.64 554 2.71 7.97 67.89    2.62 544 2.66 0.00 38.95    99.47 69.12 21.50
668.0130 2.64 550 2.69 5.63 48.34    2.62 540 2.64 0.00 19.40    99.46 69.12 21.50
669.4450 2.64 559 2.73 9.36 92.33    2.62 547 2.67 0.00 53.61    99.47 69.12 21.50
671.1470 2.64 559 2.73 12.28 92.33    2.62 536 2.62 0.00 -0.15    99.47 69.24 21.50
672.5780 2.64 556 2.72 8.92 77.66    2.62 546 2.67 0.00 48.73    99.47 69.24 21.50
674.2810 2.64 557 2.72 9.36 82.55    2.62 547 2.67 0.00 53.61    99.46 69.12 21.50
675.7120 2.64 557 2.72 7.46 82.55    2.62 543 2.65 0.00 34.06    99.47 69.24 21.50
677.4140 2.64 562 2.75 11.64 106.99    2.62 553 2.70 0.00 82.94    99.47 69.24 21.40
678.8470 2.64 560 2.74 9.77 97.21    2.62 548 2.68 0.00 58.50    99.47 69.12 21.40
680.5480 2.64 549 2.68 7.46 43.45    2.62 543 2.65 0.00 34.06    99.46 69.12 21.50
681.9790 2.64 558 2.73 2.78 87.44    2.62 537 2.62 0.00 4.74    99.47 69.12 21.50
683.6790 2.64 552 2.70 6.90 58.11    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
685.1100 2.64 554 2.71 7.46 67.89    2.62 543 2.65 0.00 34.06    99.47 69.24 21.40
686.8130 2.64 554 2.71 7.46 67.89    2.62 543 2.65 0.00 34.06    99.47 69.24 21.40
688.2430 2.64 560 2.74 2.78 97.21    2.62 537 2.62 0.00 4.74    99.46 69.12 21.40
689.9450 2.64 555 2.71 5.63 72.78    2.62 540 2.64 0.00 19.40    99.46 69.12 21.50
691.3760 2.64 555 2.71 10.56 72.78    2.62 550 2.69 0.00 68.28    99.47 69.24 21.50
693.0780 2.64 560 2.74 8.92 97.21    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
694.5090 2.64 556 2.72 5.63 77.66    2.62 540 2.64 0.00 19.40    99.47 69.24 21.40
696.2100 2.64 565 2.76 7.46 121.65    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
697.6430 2.64 554 2.71 4.87 67.89    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
699.3440 2.64 552 2.70 6.90 58.11    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
700.7750 2.64 552 2.70 8.92 58.11    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
702.4780 2.64 554 2.71 4.87 67.89    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
703.9080 2.64 559 2.73 6.30 92.33    2.62 541 2.64 0.00 24.29    99.47 69.24 21.40
705.6090 2.64 557 2.72 10.56 82.55    2.62 550 2.69 0.00 68.28    99.46 69.12 21.40
707.0420 2.64 561 2.74 7.97 102.10    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
708.7440 2.64 554 2.71 5.63 67.89    2.62 540 2.64 0.00 19.40    99.46 69.12 21.40
710.1740 2.64 559 2.73 12.28 92.33    2.62 535 2.61 0.00 -5.04    99.46 69.24 21.40
711.8780 2.64 551 2.69 7.46 53.23    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
713.3090 2.64 566 2.77 7.97 126.54    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
715.0130 2.64 550 2.69 4.87 48.34    2.62 539 2.63 0.00 14.51    99.46 69.24 21.40
716.4430 2.64 560 2.74 10.56 97.21    2.62 550 2.69 0.00 68.28    99.46 69.12 21.40
718.1460 2.64 570 2.79 8.46 146.09    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
719.5780 2.64 558 2.73 10.93 87.44    2.62 551 2.69 0.00 73.17    99.46 69.12 21.40
721.2810 2.64 548 2.68 7.97 38.56    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
722.7110 2.64 563 2.75 6.90 111.88    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
724.4150 2.64 559 2.73 3.96 92.33    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
725.8440 2.64 554 2.71 6.30 67.89    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
727.5460 2.64 545 2.66 7.46 23.90    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
728.9780 2.64 557 2.72 7.46 82.55    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
730.6800 2.64 555 2.71 6.90 72.78    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
732.1100 2.64 548 2.68 8.92 38.56    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
733.8130 2.64 551 2.69 10.93 53.23    2.62 551 2.69 0.00 73.17    99.46 69.12 21.40
735.2450 2.64 558 2.73 6.90 87.44    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
736.9480 2.64 548 2.68 6.30 38.56    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
738.3780 2.64 566 2.77 10.17 126.54    2.62 549 2.68 0.00 63.39    99.46 69.12 21.40
740.0810 2.64 555 2.71 4.87 72.78    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
741.5130 2.64 557 2.72 7.46 82.55    2.62 543 2.65 0.00 34.06    99.46 69.24 21.40
743.2150 2.64 559 2.73 7.97 92.33    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
744.6450 2.64 552 2.70 3.96 58.11    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
746.3470 2.64 554 2.71 6.30 67.89    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
747.7780 2.64 556 2.72 11.26 77.66    2.62 536 2.62 0.00 -0.15    99.46 69.12 21.40
749.4790 2.64 550 2.69 4.87 48.34    2.62 539 2.63 0.00 14.51    99.47 69.24 21.40
750.9110 2.64 558 2.73 10.93 87.44    2.62 551 2.69 0.00 73.17    99.46 69.12 21.40
752.6130 2.64 554 2.71 3.96 67.89    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
754.0420 2.64 558 2.73 8.92 87.44    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
755.7450 2.64 561 2.74 3.96 102.10    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
757.1760 2.64 554 2.71 3.96 67.89    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
758.8760 2.64 557 2.72 4.87 82.55    2.62 539 2.63 0.00 14.51    99.47 69.24 21.40
760.3070 2.64 555 2.71 7.97 72.78    2.62 544 2.66 0.00 38.95    99.46 69.12 21.40
762.0090 2.64 551 2.69 7.46 53.23    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
763.4400 2.64 555 2.71 7.46 72.78    2.62 543 2.65 0.00 34.06    99.45 69.12 21.40
765.1430 2.64 558 2.73 4.87 87.44    2.62 539 2.63 0.00 14.51    99.45 69.12 21.40
766.5730 2.64 549 2.68 6.90 43.45    2.62 542 2.65 0.00 29.18    99.45 69.12 21.40
768.2750 2.64 553 2.70 6.30 63.00    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
769.7050 2.64 550 2.69 4.87 48.34    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
771.4060 2.64 554 2.71 6.90 67.89    2.62 542 2.65 0.00 29.18    99.45 69.12 21.40
772.8380 2.64 555 2.71 6.30 72.78    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
774.5400 2.64 552 2.70 9.74 58.11    2.62 536 2.62 0.00 -0.15    99.46 69.12 21.30
775.9700 2.64 553 2.70 10.14 63.00    2.62 531 2.60 0.00 -24.59    99.46 69.12 21.30
777.6730 2.64 552 2.70 6.90 58.11    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
779.1050 2.64 556 2.72 3.96 77.66    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
780.8060 2.64 558 2.73 6.30 87.44    2.62 541 2.64 0.00 24.29    99.47 69.24 21.30
782.2360 2.64 560 2.74 4.87 97.21    2.62 539 2.63 0.00 14.51    99.46 69.12 21.30
783.9390 2.64 554 2.71 6.30 67.89    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
785.3700 2.64 550 2.69 7.97 48.34    2.62 544 2.66 0.00 38.95    99.47 69.12 21.40
787.0700 2.64 548 2.68 4.87 38.56    2.62 539 2.63 0.00 14.51    99.46 69.12 21.40
788.5020 2.64 556 2.72 8.46 77.66    2.62 545 2.66 0.00 43.84    99.47 69.24 21.40
790.2030 2.64 551 2.69 8.92 53.23    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
791.6330 2.64 561 2.74 8.46 102.10    2.62 545 2.66 0.00 43.84    99.46 69.12 21.40
793.3370 2.64 553 2.70 2.78 63.00    2.62 537 2.62 0.00 4.74    99.46 69.12 21.40
794.7670 2.64 553 2.70 6.90 63.00    2.62 542 2.65 0.00 29.18    99.46 69.24 21.40
796.4700 2.64 555 2.71 7.46 72.78    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
797.9000 2.64 554 2.71 8.92 67.89    2.62 546 2.67 0.00 48.73    99.46 69.12 21.40
799.6010 2.64 555 2.71 6.90 72.78    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
801.0330 2.64 557 2.72 7.46 82.55    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
802.7350 2.64 556 2.72 6.30 77.66    2.62 541 2.64 0.00 24.29    99.46 69.12 21.40
804.1650 2.64 557 2.72 6.90 82.55    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
805.8680 2.64 560 2.74 6.90 97.21    2.62 542 2.65 0.00 29.18    99.46 69.12 21.40
807.2990 2.64 555 2.71 7.46 72.78    2.62 543 2.65 0.00 34.06    99.46 69.12 21.40
808.9990 2.64 558 2.73 3.96 87.44    2.62 538 2.63 0.00 9.63    99.46 69.12 21.40
810.4300 2.64 556 2.72 5.63 77.66    2.62 540 2.64 0.00 19.40    99.46 69.12 21.40
812.1320 2.64 550 2.69 9.36 48.34    2.62 547 2.67 0.00 53.61    99.46 69.12 21.30
813.5620 2.64 552 2.70 5.63 58.11    2.62 540 2.64 0.00 19.40    99.46 69.24 21.30
815.2650 2.64 559 2.73 2.78 92.33    2.62 537 2.62 0.00 4.74    99.46 69.12 21.40
816.6950 2.64 555 2.71 2.78 72.78    2.62 537 2.62 0.00 4.74    99.46 69.12 21.40
